config,iteration,best_fitness,worst_fitness,avg_fitness
2,33,0.585065,0.873457,0.643371
2,34,0.585065,0.873457,0.643371
2,35,0.585065,0.873457,0.643371
2,36,0.585065,0.873457,0.643371
2,37,0.585065,0.873457,0.643371
2,38,0.585065,0.873457,0.640316
2,39,0.585065,0.873457,0.640316
2,40,0.585065,0.873457,0.640316
2,41,0.585065,0.758397,0.633559
2,42,0.585065,0.758397,0.633559
2,43,0.585065,0.758397,0.633559
2,44,0.585065,0.758397,0.633559
2,45,0.585065,0.758397,0.633559
2,46,0.585065,0.758397,0.633559
2,47,0.585065,0.758397,0.633559
2,48,0.585065,0.758397,0.633559
2,49,0.585065,0.758397,0.633559
2,50,0.585065,0.758397,0.633559
2,51,0.585065,0.739470,0.630103
2,52,0.585065,0.739470,0.630103
2,53,0.585065,0.739470,0.630103
2,54,0.585065,0.739470,0.630103
2,55,0.585065,0.739470,0.630103
2,56,0.585065,0.739470,0.630103
2,57,0.585065,0.739470,0.630103
2,58,0.585065,0.739470,0.630103
2,59,0.585065,0.739470,0.630103
2,60,0.585065,0.739470,0.630103
2,61,0.585065,0.695205,0.621741
2,62,0.585065,0.695205,0.620013
2,63,0.585065,0.656142,0.617064
2,64,0.585065,0.656142,0.615355
2,65,0.585065,0.649430,0.613462
2,66,0.585065,0.649430,0.613289
2,67,0.585065,0.638136,0.612562
2,68,0.585065,0.634361,0.611454
2,69,0.585065,0.634361,0.610910
2,70,0.585065,0.634361,0.610892
2,71,0.585065,0.634361,0.610060
2,72,0.585065,0.634361,0.609937
2,73,0.585065,0.624611,0.608829
2,74,0.585065,0.622696,0.608265
2,75,0.585065,0.622696,0.608261
2,76,0.585065,0.620390,0.608175
2,77,0.585065,0.620390,0.608163
2,78,0.585065,0.618615,0.607782
2,79,0.585065,0.617945,0.607518
2,80,0.585065,0.617945,0.607445
2,81,0.585065,0.617945,0.607445
2,82,0.585065,0.617945,0.607442
2,83,0.585065,0.617945,0.607393
2,84,0.585065,0.617945,0.607393
2,85,0.585065,0.617945,0.607305
2,86,0.585065,0.617945,0.607166
2,87,0.585065,0.617945,0.607166
2,88,0.585065,0.617945,0.607166
2,89,0.585065,0.617945,0.607166
2,90,0.585065,0.617945,0.607166
2,91,0.585065,0.617945,0.607083
2,92,0.585065,0.617945,0.607083
2,93,0.585065,0.617945,0.606851
2,94,0.585065,0.617945,0.606851
2,95,0.585065,0.613127,0.606528
2,96,0.585065,0.613127,0.606526
2,97,0.585065,0.613127,0.606526
2,98,0.585065,0.613127,0.606526
2,99,0.585065,0.613127,0.606526
2,100,0.585065,0.613127,0.606526
3,1,0.864855,18.288313,10.863527
3,2,0.864855,16.123156,9.342448
3,3,0.864855,15.609076,8.310459
3,4,0.864855,15.609076,7.840632
3,5,0.864855,14.502572,6.401032
3,6,0.864855,14.502572,6.087516
3,7,0.864855,12.755836,5.866713
3,8,0.864855,12.755836,4.803944
3,9,0.864855,10.519142,4.115071
3,10,0.864855,10.519142,4.082721
3,11,0.731096,9.494916,2.874144
3,12,0.731096,9.494916,2.623435
3,13,0.731096,9.494916,2.594030
3,14,0.731096,9.494916,2.154488
3,15,0.731096,9.260219,1.863205
3,16,0.731096,9.260219,1.828563
3,17,0.731096,9.260219,1.597990
3,18,0.731096,9.260219,1.596709
3,19,0.731096,7.679839,1.312810
3,20,0.731096,7.679839,1.311500
3,21,0.731096,1.540819,1.069596
3,22,0.731096,1.540819,1.053403
3,23,0.731096,1.540819,1.047682
3,24,0.731096,1.540819,1.047682
3,25,0.731096,1.540819,1.009544
3,26,0.731096,1.496140,1.002255
3,27,0.731096,1.496140,0.981536
3,28,0.731096,1.496140,0.963692
3,29,0.731096,1.496140,0.963692
3,30,0.731096,1.243039,0.936313
3,31,0.502266,1.190310,0.895608
3,32,0.502266,1.190310,0.891966
3,33,0.502266,1.190310,0.886713
3,34,0.502266,1.190310,0.881818
3,35,0.502266,1.190310,0.879524
3,36,0.502266,1.173209,0.861068
3,37,0.502266,1.043883,0.841262
3,38,0.502266,1.043883,0.827904
3,39,0.502266,1.043883,0.802416
3,40,0.502266,1.043883,0.794995
3,41,0.502266,0.968270,0.774448
3,42,0.502266,0.968270,0.774448
3,43,0.502266,0.968270,0.774448
3,44,0.502266,0.968270,0.774448
3,45,0.502266,0.968270,0.774448
3,46,0.502266,0.968270,0.774448
3,47,0.502266,0.968270,0.774448
3,48,0.502266,0.968270,0.774448
3,49,0.502266,0.968270,0.774448
3,50,0.502266,0.968270,0.774448
3,51,0.502266,0.965170,0.766536
3,52,0.502266,0.965170,0.766536
3,53,0.502266,0.965170,0.766536
3,54,0.502266,0.965170,0.766536
3,55,0.502266,0.965170,0.766536
3,56,0.502266,0.965170,0.766536
3,57,0.502266,0.965170,0.766536
3,58,0.502266,0.965170,0.766536
3,59,0.502266,0.965170,0.766536
3,60,0.502266,0.965170,0.764753
3,61,0.502266,0.932596,0.749567
3,62,0.502266,0.932596,0.749567
3,63,0.502266,0.932596,0.749567
3,64,0.502266,0.932596,0.749567
3,65,0.502266,0.932596,0.749567
3,66,0.502266,0.932596,0.749567
3,67,0.502266,0.932596,0.749567
3,68,0.502266,0.932596,0.749567
3,69,0.502266,0.932596,0.749567
3,70,0.502266,0.932596,0.749567
3,71,0.502266,0.901567,0.734966
3,72,0.502266,0.901567,0.734966
3,73,0.502266,0.901567,0.731419
3,74,0.502266,0.901567,0.731419
3,75,0.502266,0.901567,0.726860
3,76,0.502266,0.901567,0.726860
3,77,0.502266,0.871147,0.718177
3,78,0.502266,0.871147,0.718171
3,79,0.502266,0.871147,0.718171
3,80,0.502266,0.871147,0.718171
3,81,0.502266,0.871017,0.707576
3,82,0.502266,0.831891,0.702004
3,83,0.502266,0.831641,0.697573
3,84,0.502266,0.831641,0.697573
3,85,0.502266,0.831641,0.697573
3,86,0.502266,0.831641,0.697573
3,87,0.502266,0.831641,0.697573
3,88,0.502266,0.831641,0.697573
3,89,0.502266,0.831641,0.697573
3,90,0.502266,0.831641,0.697573
3,91,0.502266,0.808796,0.693651
3,92,0.502266,0.808796,0.693651
3,93,0.502266,0.808796,0.693651
3,94,0.502266,0.808796,0.693651
3,95,0.502266,0.808796,0.693651
3,96,0.502266,0.808796,0.693651
3,97,0.502266,0.808796,0.693651
3,98,0.502266,0.808796,0.693651
3,99,0.502266,0.808796,0.693651
3,100,0.502266,0.808796,0.693651
4,1,0.811792,30.585213,17.698031
4,2,0.811792,30.585213,16.213310
4,3,0.811792,24.929211,15.270830
4,4,0.811792,23.335114,13.513211
4,5,0.811792,23.335114,12.506417
4,6,0.811792,23.335114,12.028929
4,7,0.763405,19.312330,11.339602
4,8,0.763405,16.471378,9.994760
4,9,0.763405,16.471378,9.624087
4,10,0.763405,16.471378,8.810276
4,11,0.627204,16.014299,7.394438
4,12,0.627204,16.014299,6.792787
4,13,0.627204,16.014299,5.789821
4,14,0.627204,16.014299,5.680853
4,15,0.627204,16.014299,5.196244
4,16,0.622956,13.683104,4.622887
4,17,0.622956,13.683104,4.622887
4,18,0.622956,13.683104,4.204585
4,19,0.622956,13.683104,3.901708
4,20,0.622956,9.819488,3.296699
4,21,0.617057,9.715801,2.987839
4,22,0.617057,8.795014,2.482724
4,23,0.617057,8.795014,1.474894
4,24,0.617057,7.286111,1.235595
4,25,0.617057,7.286111,1.235364
4,26,0.617057,6.912730,1.031552
4,27,0.617057,6.912730,1.031552
4,28,0.617057,1.475922,0.832614
4,29,0.617057,1.475922,0.832614
4,30,0.617057,1.475922,0.832614
4,31,0.617057,1.447224,0.776056
4,32,0.617057,1.447224,0.760072
4,33,0.617057,1.447224,0.757580
4,34,0.617057,1.447224,0.757580
4,35,0.617057,1.447224,0.757580
4,36,0.617057,1.007993,0.733625
4,37,0.617057,1.007993,0.731590
4,38,0.617057,1.007993,0.731590
4,39,0.617057,1.007993,0.728215
4,40,0.617057,1.007993,0.720720
4,41,0.617057,0.944597,0.710500
4,42,0.617057,0.944597,0.710500
4,43,0.617057,0.944597,0.710500
4,44,0.617057,0.944597,0.710500
4,45,0.617057,0.944597,0.710500
4,46,0.617057,0.944597,0.707108
4,47,0.617057,0.944597,0.707108
4,48,0.617057,0.944597,0.707108
4,49,0.617057,0.944597,0.707108
4,50,0.617057,0.944597,0.707108
4,51,0.519709,0.883055,0.688911
4,52,0.515279,0.883055,0.683237
4,53,0.515279,0.883055,0.681034
4,54,0.515279,0.883055,0.681034
4,55,0.502158,0.883055,0.666842
4,56,0.502158,0.883055,0.662683
4,57,0.502158,0.883055,0.648626
4,58,0.502158,0.883055,0.643646
4,59,0.502158,0.883055,0.636609
4,60,0.502158,0.883055,0.628147
4,61,0.482522,0.800036,0.616650
4,62,0.482522,0.800036,0.616650
4,63,0.482522,0.800036,0.616650
4,64,0.482522,0.800036,0.616650
4,65,0.482522,0.800036,0.616650
4,66,0.482522,0.800036,0.616650
4,67,0.482522,0.800036,0.616650
4,68,0.482522,0.800036,0.616650
4,69,0.482522,0.800036,0.616650
4,70,0.482522,0.800036,0.616650
4,71,0.482522,0.781178,0.615044
4,72,0.482522,0.781178,0.615044
4,73,0.482522,0.781178,0.615044
4,74,0.482522,0.781178,0.615044
4,75,0.482522,0.781178,0.615044
4,76,0.482522,0.781178,0.615044
4,77,0.482522,0.781178,0.615044
4,78,0.482522,0.781178,0.615044
4,79,0.482522,0.781178,0.615044
4,80,0.482522,0.781178,0.615044
4,81,0.482522,0.751875,0.612874
4,82,0.482522,0.751875,0.612874
4,83,0.482522,0.751875,0.612874
4,84,0.482522,0.751875,0.612874
4,85,0.482522,0.751875,0.612874
4,86,0.482522,0.751875,0.612874
4,87,0.482522,0.751875,0.612874
4,88,0.482522,0.751875,0.612874
4,89,0.482522,0.751875,0.612874
4,90,0.482522,0.751875,0.612874
4,91,0.482522,0.751875,0.612734
4,92,0.482522,0.751875,0.612734
4,93,0.482522,0.751875,0.612588
4,94,0.482522,0.751875,0.612588
4,95,0.482522,0.751875,0.612588
4,96,0.482522,0.751875,0.608723
4,97,0.482522,0.751875,0.608723
4,98,0.482522,0.751875,0.608723
4,99,0.482522,0.751875,0.608723
4,100,0.482522,0.751875,0.608723
5,1,0.636541,46.760906,23.205494
5,2,0.636541,46.760906,21.750541
5,3,0.636541,34.834736,20.334143
5,4,0.636541,34.834736,17.984619
5,5,0.636541,34.834736,16.578532
5,6,0.636541,34.834736,16.351366
5,7,0.636541,26.638994,14.549767
5,8,0.636541,26.638994,13.851464
5,9,0.636541,26.638994,12.806149
5,10,0.636541,24.083967,12.675464
5,11,0.636541,22.722406,10.016192
5,12,0.636541,16.832937,9.238019
5,13,0.636541,15.711892,8.456388
5,14,0.636541,15.711892,7.862862
5,15,0.636541,15.711892,7.788989
5,16,0.636541,15.711892,7.788989
5,17,0.636541,15.711892,7.332781
5,18,0.636541,14.655016,7.026788
5,19,0.636541,14.655016,6.972498
5,20,0.636541,12.580939,6.249676
5,21,0.636541,11.237655,5.279156
5,22,0.636541,11.237655,4.956049
5,23,0.636541,11.237655,4.956049
5,24,0.636541,11.237655,4.956049
5,25,0.636541,11.237655,4.956049
5,26,0.636541,11.237655,4.956049
5,27,0.636541,11.237655,4.956049
5,28,0.636541,11.237655,4.956049
5,29,0.636541,11.237655,4.956049
5,30,0.636541,11.237655,4.956049
5,31,0.636541,10.480786,4.300067
5,32,0.636541,10.480786,4.031346
5,33,0.636541,10.480786,4.031346
5,34,0.636541,10.095213,3.966731
5,35,0.636541,9.611917,3.671064
5,36,0.636541,9.611917,3.671064
5,37,0.636541,9.611917,3.418014
5,38,0.636541,9.611917,3.400121
5,39,0.636541,9.611917,3.400121
5,40,0.636541,9.611917,3.153972
5,41,0.636541,9.048339,2.855393
5,42,0.636541,9.048339,2.855393
5,43,0.636541,9.048339,2.855393
5,44,0.636541,9.048339,2.855393
5,45,0.636541,9.048339,2.855393
5,46,0.636541,9.048339,2.855393
5,47,0.636541,9.048339,2.855393
5,48,0.636541,9.048339,2.855393
5,49,0.636541,9.048339,2.855393
5,50,0.636541,9.048339,2.855393
5,51,0.636541,8.969368,2.576457
5,52,0.636541,8.969368,2.576457
5,53,0.636541,8.969368,2.576457
5,54,0.636541,8.969368,2.576457
5,55,0.636541,8.969368,2.576457
5,56,0.636541,8.969368,2.576457
5,57,0.636541,8.969368,2.576457
5,58,0.636541,8.969368,2.576457
5,59,0.636541,8.969368,2.576457
5,60,0.636541,8.969368,2.576457
5,61,0.636541,8.848100,2.028733
5,62,0.636541,8.848100,2.028733
5,63,0.636541,8.848100,2.028733
5,64,0.636541,8.848100,2.028733
5,65,0.636541,8.848100,2.028733
5,66,0.636541,8.647346,1.978504
5,67,0.636541,8.647346,1.978504
5,68,0.636541,8.647346,1.978504
5,69,0.636541,8.647346,1.978504
5,70,0.636541,8.647346,1.978504
5,71,0.636541,8.298692,1.711579
5,72,0.636541,8.298692,1.711579
5,73,0.636541,8.298692,1.711579
5,74,0.636541,8.298692,1.711579
5,75,0.636541,8.298692,1.711579
5,76,0.636541,8.298692,1.711579
5,77,0.636541,8.298692,1.711579
5,78,0.636541,8.298692,1.711579
5,79,0.636541,8.298692,1.711579
5,80,0.636541,8.298692,1.711579
5,81,0.636541,7.341221,1.452533
5,82,0.636541,7.341221,1.452533
5,83,0.636541,7.341221,1.452533
5,84,0.636541,7.341221,1.452533
5,85,0.636541,7.341221,1.452533
5,86,0.636541,7.341221,1.452533
5,87,0.636541,7.341221,1.452533
5,88,0.636541,7.341221,1.452533
5,89,0.636541,7.341221,1.452533
5,90,0.636541,7.341221,1.452533
5,91,0.636541,6.920218,1.231508
5,92,0.636541,6.920218,1.231508
5,93,0.636541,6.920218,1.231508
5,94,0.636541,6.920218,1.231508
5,95,0.636541,6.920218,1.231508
5,96,0.636541,6.920218,1.231508
5,97,0.636541,6.920218,1.231508
5,98,0.636541,6.920218,1.231508
5,99,0.636541,6.920218,1.231508
5,100,0.636541,6.920218,1.231508
6,1,0.693727,51.252071,24.779497
6,2,0.693727,45.064407,23.432070
6,3,0.693727,45.064407,22.800129
6,4,0.693727,37.291992,21.558068
6,5,0.693727,37.291992,21.398109
6,6,0.693727,37.291992,21.398109
6,7,0.693727,37.291992,21.154375
6,8,0.693727,32.548428,20.996256
6,9,0.693727,31.493542,20.927454
6,10,0.693727,31.493542,20.764632
6,11,0.593441,29.739355,18.745933
6,12,0.593441,29.739355,18.374881
6,13,0.593441,29.739355,18.155670
6,14,0.593441,29.739355,17.849653
6,15,0.593441,29.739355,17.660031
6,16,0.593441,28.638926,17.211043
6,17,0.593441,28.638926,17.211043
6,18,0.593441,28.638926,17.086510
6,19,0.593441,28.638926,16.985761
6,20,0.593441,28.638926,16.903845
6,21,0.593441,24.814060,15.000574
6,22,0.593441,24.774847,14.723327
6,23,0.593441,24.774847,14.342402
6,24,0.593441,24.774847,14.073501
6,25,0.593441,23.622286,13.863378
6,26,0.593441,21.846931,13.327414
6,27,0.593441,20.795206,12.548023
6,28,0.593441,20.795206,12.468327
6,29,0.593441,20.570089,12.246794
6,30,0.593441,20.570089,12.246794
6,31,0.593441,19.722591,10.713878
6,32,0.593441,19.722591,10.713878
6,33,0.593441,19.722591,10.712883
6,34,0.593441,19.722591,10.712883
6,35,0.593441,19.722591,10.655228
6,36,0.593441,19.722591,10.655228
6,37,0.593441,19.722591,10.648230
6,38,0.593441,19.722591,10.648230
6,39,0.593441,19.722591,10.378178
6,40,0.593441,19.722591,10.378178
6,41,0.593441,19.692738,9.004309
6,42,0.593441,19.692738,8.998874
6,43,0.593441,19.692738,8.679057
6,44,0.593441,19.692738,8.679057
6,45,0.593441,18.197962,8.404234
6,46,0.593441,18.197962,8.404234
6,47,0.593441,18.197962,8.332594
6,48,0.593441,18.197962,8.332594
6,49,0.593441,18.197962,8.276173
6,50,0.593441,18.197962,8.276173
6,51,0.593441,18.045536,7.335712
6,52,0.593441,18.045536,7.335712
6,53,0.593441,18.045536,7.335712
6,54,0.593441,18.045536,7.335712
6,55,0.593441,18.045536,7.335712
6,56,0.593441,18.045536,7.335712
6,57,0.593441,18.045536,7.335712
6,58,0.593441,18.045536,7.335712
6,59,0.593441,18.045536,7.335712
6,60,0.593441,18.045536,7.209923
6,61,0.593441,14.388210,6.154269
6,62,0.593441,14.388210,5.872100
6,63,0.593441,14.388210,5.448032
6,64,0.593441,14.388210,5.448032
6,65,0.593441,14.388210,5.118147
6,66,0.593441,14.388210,4.806487
6,67,0.593441,14.388210,4.806487
6,68,0.593441,14.388210,4.782946
6,69,0.593441,14.388210,4.651968
6,70,0.593441,14.388210,4.651968
6,71,0.593441,13.237799,3.840632
6,72,0.593441,13.237799,3.840632
6,73,0.593441,13.237799,3.840632
6,74,0.593441,13.237799,3.840632
6,75,0.593441,13.237799,3.824235
6,76,0.593441,13.237799,3.824235
6,77,0.593441,13.237799,3.824235
6,78,0.593441,13.237799,3.824235
6,79,0.593441,13.237799,3.824235
6,80,0.593441,12.847944,3.783963
6,81,0.593441,12.029630,3.360813
6,82,0.593441,12.029630,3.360813
6,83,0.593441,12.029630,3.360813
6,84,0.593441,12.029630,3.360813
6,85,0.593441,12.029630,3.360813
6,86,0.593441,12.029630,3.360813
6,87,0.593441,11.957479,3.332473
6,88,0.593441,11.957479,3.064381
6,89,0.593441,11.957479,2.809790
6,90,0.593441,11.935097,2.436729
6,91,0.593441,10.879986,2.060626
6,92,0.593441,10.879986,2.060626
6,93,0.593441,10.879986,2.060626
6,94,0.593441,10.879986,2.060626
6,95,0.593441,10.879986,2.060626
6,96,0.593441,10.879986,2.060626
6,97,0.593441,10.879986,2.060626
6,98,0.593441,10.879986,2.060626
6,99,0.593441,10.879986,2.060626
6,100,0.593441,10.879986,2.060626
7,1,0.645147,48.622227,33.066761
7,2,0.645147,44.912861,27.499956
7,3,0.645147,44.287266,24.493596
7,4,0.645147,40.043922,20.673379
7,5,0.645147,40.043922,19.017471
7,6,0.645147,30.750189,16.153740
7,7,0.645147,30.264074,14.395162
7,8,0.645147,30.264074,14.165494
7,9,0.645147,30.264074,13.672055
7,10,0.645147,24.422619,12.370108
7,11,0.645147,20.987324,11.564094
7,12,0.645147,20.987324,11.522580
7,13,0.645147,20.987324,11.522580
7,14,0.645147,20.987324,11.041744
7,15,0.645147,20.987324,10.914943
7,16,0.645147,20.987324,10.558462
7,17,0.645147,20.987324,10.360927
7,18,0.645147,20.987324,10.315644
7,19,0.645147,18.938793,10.150621
7,20,0.645147,18.938793,10.137196
7,21,0.645147,17.929348,9.082399
7,22,0.645147,17.929348,9.082399
7,23,0.645147,17.929348,8.961217
7,24,0.645147,16.513948,8.565737
7,25,0.645147,16.513948,8.565737
7,26,0.645147,16.144753,8.498646
7,27,0.645147,16.144753,8.121059
7,28,0.645147,16.144753,7.752865
7,29,0.645147,16.144753,7.682916
7,30,0.645147,16.144753,7.500671
7,31,0.645147,13.414611,6.720871
7,32,0.645147,13.414611,6.720871
7,33,0.645147,13.414611,6.720871
7,34,0.645147,13.414611,6.720871
7,35,0.645147,13.414611,6.720871
7,36,0.645147,13.414611,6.720871
7,37,0.645147,13.414611,6.720871
7,38,0.645147,13.414611,6.720871
7,39,0.645147,13.414611,6.720871
7,40,0.645147,13.414611,6.720871
7,41,0.644729,13.018886,5.726900
7,42,0.644729,13.018886,5.129468
7,43,0.644729,12.629223,4.812090
7,44,0.644729,12.629223,4.706651
7,45,0.644729,12.629223,4.202952
7,46,0.644729,12.629223,3.932718
7,47,0.644729,12.629223,3.423902
7,48,0.644729,7.961797,2.458565
7,49,0.644729,7.002832,1.536858
7,50,0.644729,7.002832,1.336499
7,51,0.618858,6.668475,0.914497
7,52,0.618858,6.668475,0.889776
7,53,0.618858,6.668475,0.882201
7,54,0.618600,6.668475,0.878173
7,55,0.618600,6.668475,0.865349
7,56,0.618600,0.830454,0.664151
7,57,0.618600,0.830454,0.656290
7,58,0.618600,0.830454,0.649308
7,59,0.618335,0.830454,0.643624
7,60,0.618062,0.729354,0.630582
7,61,0.607612,0.729354,0.629310
7,62,0.607612,0.682037,0.625984
7,63,0.607612,0.682037,0.625984
7,64,0.607612,0.654378,0.623072
7,65,0.607334,0.645147,0.620150
7,66,0.607334,0.632690,0.613638
7,67,0.607263,0.632690,0.611999
7,68,0.606753,0.632690,0.609375
7,69,0.606753,0.632690,0.609128
7,70,0.606753,0.625808,0.608070
7,71,0.606753,0.620539,0.607894
7,72,0.606753,0.620539,0.607894
7,73,0.606753,0.620539,0.607894
7,74,0.606753,0.620539,0.607894
7,75,0.606753,0.620539,0.607894
7,76,0.606753,0.620539,0.607894
7,77,0.606753,0.620539,0.607894
7,78,0.606753,0.620539,0.607894
7,79,0.606753,0.620539,0.607894
7,80,0.606753,0.620539,0.607894
7,81,0.606753,0.620539,0.607894
7,82,0.606753,0.620539,0.607894
7,83,0.606753,0.620539,0.607894
7,84,0.606753,0.620539,0.607894
7,85,0.606753,0.620539,0.607887
7,86,0.606753,0.620539,0.607887
7,87,0.606753,0.620539,0.607887
7,88,0.606753,0.620539,0.607887
7,89,0.606753,0.620539,0.607887
7,90,0.606753,0.620539,0.607887
7,91,0.606753,0.620539,0.607887
7,92,0.606753,0.612620,0.607601
7,93,0.606753,0.612620,0.607601
7,94,0.606753,0.612620,0.607601
7,95,0.606753,0.612620,0.607601
7,96,0.606753,0.612620,0.607601
7,97,0.606753,0.612620,0.607601
7,98,0.606753,0.612620,0.607601
7,99,0.606753,0.612620,0.607601
7,100,0.606753,0.612620,0.607601
8,1,0.632159,38.806362,21.405924
8,2,0.632159,36.866119,17.696581
8,3,0.632159,31.894178,14.820799
8,4,0.632159,29.825853,12.532043
8,5,0.632159,26.129841,11.821126
8,6,0.632159,26.129841,11.216506
8,7,0.632159,24.582239,9.798317
8,8,0.632159,20.223354,9.169307
8,9,0.632159,19.671619,8.903208
8,10,0.632159,19.671619,8.833185
8,11,0.632159,16.201748,7.407752
8,12,0.632159,16.201748,6.917489
8,13,0.632159,16.201748,6.917489
8,14,0.632159,15.827066,5.759191
8,15,0.632159,15.827066,5.362290
8,16,0.632159,15.827066,5.350495
8,17,0.632159,15.827066,5.108287
8,18,0.632159,15.827066,5.108287
8,19,0.632159,15.827066,4.892514
8,20,0.632159,15.162348,4.729230
8,21,0.632159,13.303033,3.873770
8,22,0.632159,9.797155,3.713361
8,23,0.632159,9.797155,3.713361
8,24,0.632159,9.797155,3.713361
8,25,0.632159,9.797155,3.713361
8,26,0.632159,9.797155,3.713361
8,27,0.632159,9.797155,3.713361
8,28,0.632159,9.797155,3.713361
8,29,0.632159,9.797155,3.713361
8,30,0.632159,9.797155,3.713361
8,31,0.631567,9.164062,3.401946
8,32,0.631567,9.164062,3.386581
8,33,0.631567,9.164062,3.373264
8,34,0.631567,9.164062,3.373264
